Unnamed: 0,uid,iid,ts
6090,6494,2205,1540353600.0
6091,3260,2201,1540353600.0
6092,8425,1590,1540353600.0
6093,8427,2284,1540353600.0
6094,8430,2286,1540353600.0
6095,6791,2287,1540353600.0
6096,8431,701,1540353600.0
6097,2123,1655,1540353600.0
6098,4911,145,1540353600.0
6099,8432,167,1540353600.0
6100,2397,2056,1540353600.0
6101,6129,1356,1540353600.0
6102,3542,783,1540353600.0
6103,8433,1356,1540353600.0
6104,8436,1436,1540440000.0
6105,6039,1242,1540440000.0
6106,8438,2058,1540440000.0
6107,8440,1966,1540440000.0
6108,8442,1812,1540440000.0
6109,8320,2289,1540440000.0
6110,3168,1502,1540440000.0
6111,5775,2290,1540440000.0
6112,5511,2291,1540440000.0
6113,5281,163,1540440000.0
6114,8444,2294,1540440000.0
6115,8445,1691,1540440000.0
6116,7841,2295,1540440000.0
6117,8447,2122,1540440000.0
6118,5376,1871,1540440000.0
6119,2272,2297,1540440000.0
6120,8449,2298,1540440000.0
6121,8450,2265,1540440000.0
6122,8451,2256,1540440000.0
6123,6078,1917,1540440000.0
6124,5592,2299,1540440000.0
6125,8452,1115,1540440000.0
6126,8454,1545,1540440000.0
6127,6123,1511,1540440000.0
6128,7418,1371,1540440000.0
6129,1287,1467,1540440000.0
6130,7998,1882,1540440000.0
6131,7002,1637,1540440000.0
6132,8457,1330,1540440000.0
6133,7599,1362,1540526400.0
6134,2705,2303,1540526400.0
6135,8458,2130,1540526400.0
6136,7517,2052,1540526400.0
6137,418,2092,1540526400.0
6138,6334,2304,1540526400.0
6139,8459,2305,1540526400.0
6140,8460,1341,1540526400.0
6141,6084,1389,1540526400.0
6142,1894,2039,1540526400.0
6143,8462,2308,1540526400.0
6144,6371,2309,1540526400.0
6145,8464,2310,1540526400.0
6146,8465,2311,1540526400.0
6147,8466,1891,1540526400.0
6148,8467,2312,1540526400.0
6149,8468,1329,1540526400.0
6150,3105,2313,1540526400.0
6151,7038,1776,1540526400.0
6152,8469,2181,1540526400.0
6153,8470,2089,1540526400.0
6154,1624,1961,1540526400.0
6155,8471,1871,1540526400.0
6156,7290,1801,1540526400.0
6157,5812,2314,1540526400.0
6158,5566,2315,1540526400.0
6159,6378,2316,1540526400.0
6160,4369,512,1540526400.0
6161,2889,2317,1540526400.0
6162,5564,1365,1540526400.0
6163,8473,2319,1540526400.0
6164,1511,1812,1540526400.0
6165,5257,1142,1540526400.0
6166,8322,824,1540526400.0
6167,8478,2280,1540612800.0
6168,8479,962,1540612800.0
6169,8482,1281,1540612800.0
6170,8483,944,1540612800.0
6171,7499,1600,1540612800.0
6172,8484,1088,1540612800.0
6173,3770,530,1540612800.0
6174,8114,2308,1540612800.0
6175,5808,2321,1540612800.0
6176,8486,2323,1540612800.0
6177,8487,1507,1540612800.0
6178,8489,2326,1540612800.0
6179,8490,2327,1540612800.0
6180,5902,1043,1540612800.0
6181,8492,1546,1540612800.0
6182,8493,2329,1540612800.0
6183,2194,2330,1540612800.0
6184,8495,2332,1540612800.0
6185,8497,828,1540612800.0
6186,4257,1474,1540612800.0
6187,8499,1924,1540612800.0
6188,1637,2334,1540612800.0
6189,1071,2322,1540612800.0
6190,0,1281,1540612800.0
6191,8500,1215,1540699200.0
6192,5196,1782,1540699200.0
6193,2590,2336,1540699200.0
6194,8502,1184,1540699200.0
6195,8503,2171,1540699200.0
6196,5874,2338,1540699200.0
6197,8505,1769,1540699200.0
6198,8507,2068,1540699200.0
6199,8508,1540,1540699200.0
6200,8327,1468,1540699200.0
6201,8510,2339,1540699200.0
6202,6428,1833,1540699200.0
6203,4015,1233,1540699200.0
6204,4190,1667,1540699200.0
6205,6221,1786,1540699200.0
6206,8511,2342,1540699200.0
6207,8513,1585,1540699200.0
6208,7645,1189,1540699200.0
6209,5654,2163,1540699200.0
6210,348,2212,1540699200.0
6211,5425,2343,1540699200.0
6212,2446,1420,1540699200.0
6213,3012,2345,1540699200.0
6214,4686,1622,1540699200.0
6215,8520,2197,1540699200.0
6216,5301,2011,1540699200.0
6217,1708,1952,1540785600.0
6218,8,1403,1540785600.0
6219,391,2347,1540785600.0
6220,4900,1455,1540785600.0
6221,7350,2348,1540785600.0
6222,4208,1387,1540785600.0
6223,3700,1672,1540785600.0
6224,5565,1686,1540785600.0
6225,6279,1477,1540785600.0
6226,8527,1900,1540785600.0
6227,1388,2097,1540785600.0
6228,1588,2313,1540785600.0
6229,166,1877,1540785600.0
6230,5452,1497,1540785600.0
6231,4627,2140,1540785600.0
6232,8512,2351,1540785600.0
6233,8529,1922,1540785600.0
6234,6116,1910,1540785600.0
6235,8533,2354,1540785600.0
6236,6348,1602,1540785600.0
6237,4303,2303,1540785600.0
6238,496,1966,1540785600.0
6239,2907,2356,1540872000.0
6240,4052,963,1540872000.0
6241,8536,1485,1540872000.0
6242,8537,1760,1540872000.0
6243,3179,1311,1540872000.0
6244,4528,1068,1540872000.0
6245,8540,1417,1540872000.0
6246,7446,2294,1540872000.0
6247,8541,1532,1540872000.0
6248,8542,1404,1540872000.0
6249,3972,2359,1540872000.0
6250,772,1496,1540872000.0
6251,8543,2319,1540872000.0
6252,7198,1278,1540872000.0
6253,1124,1716,1540872000.0
6254,8545,1280,1540872000.0
6255,3427,2361,1540872000.0
6256,1522,2365,1540872000.0
6257,1459,1405,1540872000.0
6258,7114,1098,1540872000.0
6259,8549,2319,1540872000.0
6260,7785,320,1540958400.0
6261,8551,2086,1540958400.0
6262,1849,2367,1540958400.0
6263,8552,2368,1540958400.0
6264,8553,2369,1540958400.0
6265,6485,2371,1540958400.0
6266,8555,1255,1540958400.0
6267,8556,463,1540958400.0
6268,6966,2372,1540958400.0
6269,5269,1201,1540958400.0
6270,8557,2231,1540958400.0
6271,6132,1423,1540958400.0
6272,1807,1971,1540958400.0
6273,6270,2374,1540958400.0
6274,6696,1714,1540958400.0
6275,5701,2375,1540958400.0
6276,1906,2209,1540958400.0
6277,2123,2260,1540958400.0
6278,1606,1679,1540958400.0
6279,847,1855,1540958400.0
6280,8562,2377,1540958400.0
6281,3194,2379,1540958400.0
6282,8563,2380,1540958400.0
6283,8564,1743,1540958400.0
6284,8565,2381,1540958400.0
6285,7173,1329,1540958400.0
6286,7633,2383,1540958400.0
6287,8567,2384,1540958400.0
6288,7349,2081,1540958400.0
6289,8568,2385,1540958400.0
6290,389,2388,1540958400.0
6291,8570,2219,1540958400.0
6292,6112,1234,1541044800.0
6293,6550,2377,1541044800.0
6294,8573,2391,1541044800.0
6295,8574,2377,1541044800.0
6296,8575,2377,1541044800.0
6297,8576,2121,1541044800.0
6298,8577,2392,1541044800.0
6299,8578,1385,1541044800.0
6300,8579,2231,1541044800.0
6301,5095,2395,1541044800.0
6302,7323,1479,1541044800.0
6303,805,1529,1541044800.0
6304,6968,1741,1541044800.0
6305,8317,2396,1541044800.0
6306,8582,2397,1541044800.0
6307,8583,2398,1541044800.0
6308,8584,2142,1541044800.0
6309,8417,2399,1541044800.0
6310,1442,1189,1541044800.0
6311,7971,430,1541044800.0
6312,7619,1585,1541044800.0
6313,8585,1269,1541044800.0
6314,8104,2400,1541044800.0
6315,8587,2401,1541044800.0
6316,8591,2359,1541044800.0
6317,8592,387,1541044800.0
6318,8593,2404,1541044800.0
6319,8594,2405,1541131200.0
6320,8595,2141,1541131200.0
6321,3585,1416,1541131200.0
6322,8597,2407,1541131200.0
6323,1377,1411,1541131200.0
6324,5836,2408,1541131200.0
6325,694,2409,1541131200.0
6326,8598,1149,1541131200.0
6327,530,2411,1541131200.0
6328,1307,1764,1541131200.0
6329,542,985,1541131200.0
6330,8605,2415,1541131200.0
6331,8606,1571,1541131200.0
6332,6879,1820,1541131200.0
6333,946,2416,1541131200.0
6334,8608,229,1541131200.0
6335,8352,1549,1541131200.0
6336,5359,2417,1541131200.0
6337,8611,2294,1541131200.0
6338,2747,2418,1541131200.0
6339,8612,2420,1541131200.0
6340,8615,2396,1541131200.0
6341,3505,2425,1541131200.0
6342,8618,1769,1541131200.0
6343,8619,2427,1541217600.0
6344,8620,2428,1541217600.0
6345,2703,1601,1541217600.0
6346,5753,1474,1541217600.0
6347,8621,2429,1541217600.0
6348,4122,2430,1541217600.0
6349,1222,2431,1541217600.0
6350,1602,2256,1541217600.0
6351,1540,2432,1541217600.0
6352,6274,2258,1541217600.0
6353,1894,951,1541217600.0
6354,5035,1773,1541217600.0
6355,8623,431,1541217600.0
6356,8625,2422,1541217600.0
6357,8151,1508,1541217600.0
6358,6580,699,1541217600.0
6359,2795,1206,1541217600.0
6360,1067,1329,1541217600.0
6361,8627,1209,1541217600.0
6362,3572,2435,1541217600.0
6363,5324,2436,1541217600.0
6364,8628,1900,1541217600.0
6365,2979,2128,1541217600.0
6366,8629,2377,1541217600.0
6367,8630,2437,1541217600.0
6368,4034,2438,1541217600.0
6369,7089,1462,1541217600.0
6370,8633,1257,1541217600.0
6371,8634,2440,1541217600.0
6372,1088,2441,1541217600.0
6373,8165,2443,1541217600.0
6374,8637,2444,1541217600.0
6375,8640,2128,1541217600.0
6376,8641,2294,1541217600.0
6377,8642,2015,1541217600.0
6378,8643,2413,1541304000.0
6379,8644,1285,1541304000.0
6380,8645,2212,1541304000.0
6381,1162,2281,1541304000.0
6382,1422,1233,1541304000.0
6383,4591,2433,1541304000.0
6384,8648,1709,1541304000.0
6385,8650,2211,1541304000.0
6386,268,1895,1541304000.0
6387,5239,1470,1541304000.0
6388,8652,1162,1541304000.0
6389,4278,2068,1541304000.0
6390,8653,1939,1541304000.0
6391,8654,2306,1541304000.0
6392,6067,1129,1541304000.0
6393,615,2141,1541304000.0
6394,7169,1922,1541304000.0
6395,8023,1362,1541304000.0
6396,6344,2211,1541304000.0
6397,8656,1467,1541304000.0
6398,2010,1515,1541304000.0
6399,7851,2450,1541304000.0
6400,284,627,1541304000.0
6401,6439,2451,1541304000.0
6402,8658,1657,1541304000.0
6403,8661,1881,1541304000.0
6404,8662,1098,1541304000.0
6405,8663,2454,1541304000.0
6406,6077,2455,1541304000.0
6407,5006,2458,1541394000.0
6408,8665,558,1541394000.0
6409,8274,1360,1541394000.0
6410,5851,2460,1541394000.0
6411,5109,919,1541394000.0
6412,8668,2461,1541394000.0
6413,8669,1545,1541394000.0
6414,5332,2462,1541394000.0
6415,8670,398,1541394000.0
6416,8671,2463,1541394000.0
6417,8672,2464,1541394000.0
6418,8673,2422,1541394000.0
6419,7518,2465,1541394000.0
6420,8674,1486,1541394000.0
6421,2177,1382,1541394000.0
6422,4123,1609,1541394000.0
6423,7332,1739,1541394000.0
6424,394,1867,1541394000.0
6425,8676,1857,1541394000.0
6426,8678,2468,1541394000.0
6427,2799,1654,1541394000.0
6428,6959,1854,1541394000.0
6429,4239,1466,1541394000.0
6430,8219,2198,1541394000.0
6431,8680,2470,1541394000.0
6432,8682,2377,1541394000.0
6433,911,2473,1541394000.0
6434,2207,1149,1541394000.0
6435,8125,2474,1541394000.0
6436,8686,2001,1541394000.0
6437,3036,1739,1541394000.0
6438,6142,531,1541394000.0
6439,7257,2477,1541480400.0
6440,7409,2156,1541480400.0
6441,1845,2013,1541480400.0
6442,4039,1721,1541480400.0
6443,4714,2334,1541480400.0
6444,445,2084,1541480400.0
6445,8062,1162,1541480400.0
6446,8690,1914,1541480400.0
6447,7013,295,1541480400.0
6448,1129,1029,1541480400.0
6449,8691,1188,1541480400.0
6450,8692,2029,1541480400.0
6451,8693,2478,1541480400.0
6452,245,2479,1541480400.0
6453,8694,1380,1541480400.0
6454,6076,2392,1541480400.0
6455,8695,2480,1541480400.0
6456,8696,2342,1541480400.0
6457,8697,589,1541480400.0
6458,8698,1072,1541480400.0
6459,5114,1752,1541480400.0
6460,2098,684,1541480400.0
6461,8699,1881,1541480400.0
6462,8700,1520,1541480400.0
6463,3027,728,1541480400.0
6464,8701,1804,1541480400.0
6465,8703,2482,1541480400.0
6466,8705,2483,1541480400.0
6467,3977,603,1541480400.0
6468,8565,1255,1541566800.0
6469,6254,1495,1541566800.0
6470,8707,2485,1541566800.0
6471,4379,2486,1541566800.0
6472,1010,1920,1541566800.0
6473,1623,2487,1541566800.0
6474,8709,1786,1541566800.0
6475,7942,1701,1541566800.0
6476,1438,2488,1541566800.0
6477,256,2489,1541566800.0
6478,6947,1944,1541566800.0
6479,8710,2491,1541566800.0
6480,8713,1001,1541566800.0
6481,514,2493,1541566800.0
6482,8715,2487,1541566800.0
6483,8716,2307,1541566800.0
6484,8719,2494,1541566800.0
6485,8720,1827,1541566800.0
6486,8721,2495,1541566800.0
6487,8722,1287,1541566800.0
6488,8723,1451,1541566800.0
6489,8621,824,1541566800.0
6490,8627,1612,1541566800.0
6491,8469,2076,1541566800.0
6492,8727,2362,1541566800.0
6493,7151,2497,1541566800.0
6494,8730,2433,1541566800.0
6495,8731,1966,1541566800.0
6496,8732,2498,1541566800.0
6497,8733,2499,1541566800.0
6498,8156,2500,1541566800.0
6499,3542,630,1541566800.0
6500,1299,1299,1541566800.0
6501,2516,2119,1541566800.0
6502,8327,1027,1541566800.0
6503,1293,1563,1541566800.0
6504,5393,2502,1541653200.0
6505,982,1357,1541653200.0
6506,8739,2050,1541653200.0
6507,3202,2503,1541653200.0
6508,2563,2504,1541653200.0
6509,3438,1920,1541653200.0
6510,8535,1859,1541653200.0
6511,8742,1808,1541653200.0
6512,8743,2505,1541653200.0
6513,2360,1406,1541653200.0
6514,5005,1385,1541653200.0
6515,8746,1427,1541653200.0
6516,3234,2506,1541653200.0
6517,8636,1578,1541653200.0
6518,8747,2507,1541653200.0
6519,4534,523,1541653200.0
6520,8750,2509,1541653200.0
6521,8417,2033,1541653200.0
6522,8751,1505,1541653200.0
6523,8406,2433,1541653200.0
6524,8752,2015,1541653200.0
6525,2609,913,1541653200.0
6526,551,2510,1541653200.0
6527,6841,710,1541653200.0
6528,3641,2511,1541653200.0
6529,8753,2512,1541653200.0
6530,5449,1723,1541653200.0
6531,146,1503,1541653200.0
6532,1067,1358,1541653200.0
6533,8754,2513,1541653200.0
6534,4582,1329,1541653200.0
6535,8755,1265,1541653200.0
6536,332,1764,1541653200.0
6537,4399,2089,1541653200.0
6538,7754,1776,1541653200.0
6539,8758,2516,1541739600.0
6540,3414,2471,1541739600.0
6541,8761,1490,1541739600.0
6542,368,1022,1541739600.0
6543,7404,972,1541739600.0
6544,7143,1752,1541739600.0
6545,6618,1380,1541739600.0
6546,8764,2194,1541739600.0
6547,6898,1529,1541739600.0
6548,8765,827,1541739600.0
6549,1000,1891,1541739600.0
6550,6802,2519,1541739600.0
6551,8768,2068,1541739600.0
6552,8770,2377,1541739600.0
6553,8773,2511,1541826000.0
6554,7306,1468,1541826000.0
6555,8774,1881,1541826000.0
6556,8775,2350,1541826000.0
6557,4271,2025,1541826000.0
6558,8776,2521,1541826000.0
6559,1103,2522,1541826000.0
6560,8777,2125,1541826000.0
6561,8780,505,1541826000.0
6562,5591,682,1541826000.0
6563,959,1164,1541826000.0
6564,8783,1755,1541826000.0
6565,1930,1180,1541826000.0
6566,5760,1903,1541826000.0
6567,8784,612,1541826000.0
6568,6809,2523,1541826000.0
6569,1590,2398,1541826000.0
6570,6475,1500,1541826000.0
6571,5487,1832,1541826000.0
6572,8785,1344,1541826000.0
6573,5112,2524,1541826000.0
6574,8788,1385,1541826000.0
6575,664,2525,1541826000.0
6576,8789,2527,1541826000.0
6577,8790,2523,1541826000.0
6578,2769,1644,1541826000.0
6579,8793,2528,1541826000.0
6580,8794,1342,1541826000.0
6581,8795,307,1541826000.0
6582,8047,2255,1541826000.0
6583,2711,1415,1541826000.0
6584,409,792,1541826000.0
6585,8796,2529,1541826000.0
6586,368,2530,1541826000.0
6587,8797,2294,1541912400.0
6588,8799,1330,1541912400.0
6589,8800,1637,1541912400.0
6590,8802,612,1541912400.0
6591,8803,682,1541912400.0
6592,8475,2219,1541912400.0
6593,8804,991,1541912400.0
6594,8805,1474,1541912400.0
6595,8807,1607,1541912400.0
6596,8808,2532,1541912400.0
6597,8810,2449,1541912400.0
6598,4232,2534,1541912400.0
6599,2376,2536,1541912400.0
6600,8813,2309,1541912400.0
6601,3893,2537,1541912400.0
6602,8815,2539,1541912400.0
6603,2930,2237,1541912400.0
6604,5321,2540,1541912400.0
6605,6895,2305,1541912400.0
6606,2122,2542,1541912400.0
6607,1250,1514,1541912400.0
6608,3947,2543,1541912400.0
6609,4982,2544,1541912400.0
6610,3718,1474,1541912400.0
6611,8818,2220,1541912400.0
6612,8820,1535,1541912400.0
6613,6206,1692,1541912400.0
6614,8821,2545,1541912400.0
6615,7437,1512,1541912400.0
6616,8824,1950,1541912400.0
6617,3044,2547,1541912400.0
6618,7017,2548,1541912400.0
6619,8403,2247,1541998800.0
6620,8826,1504,1541998800.0
6621,8827,2142,1541998800.0
6622,2167,2482,1541998800.0
6623,8828,1265,1541998800.0
6624,8829,2549,1541998800.0
6625,1547,2550,1541998800.0
6626,4166,1500,1541998800.0
6627,8830,1646,1541998800.0
6628,6,2444,1541998800.0
6629,7842,2212,1541998800.0
6630,8831,2552,1541998800.0
6631,5672,2393,1541998800.0
6632,2028,2553,1541998800.0
6633,8833,1162,1541998800.0
6634,4649,1540,1541998800.0
6635,5345,2554,1541998800.0
6636,8835,2278,1541998800.0
6637,5470,1998,1541998800.0
6638,8838,2556,1541998800.0
6639,8839,2557,1541998800.0
6640,8840,2503,1541998800.0
6641,3024,1673,1541998800.0
6642,8841,2313,1541998800.0
6643,3972,2241,1541998800.0
6644,377,233,1541998800.0
6645,8586,2049,1541998800.0
6646,8844,1064,1541998800.0
6647,4219,2237,1541998800.0
6648,6247,1590,1541998800.0
6649,150,2067,1541998800.0
6650,960,2335,1541998800.0
6651,7542,2560,1541998800.0
6652,8846,1362,1541998800.0
6653,4334,2562,1541998800.0
6654,8848,2557,1541998800.0
6655,5206,905,1541998800.0
6656,8850,2564,1541998800.0
6657,4847,873,1541998800.0
6658,6307,1511,1541998800.0
6659,846,1183,1542085200.0
6660,8854,2567,1542085200.0
6661,8855,2568,1542085200.0
6662,8154,2569,1542085200.0
6663,8857,2557,1542085200.0
6664,7287,1776,1542085200.0
6665,6797,1946,1542085200.0
6666,633,1189,1542085200.0
6667,8860,2570,1542085200.0
6668,2462,1043,1542085200.0
6669,366,1311,1542085200.0
6670,8861,2338,1542085200.0
6671,8862,2571,1542085200.0
6672,8864,2573,1542085200.0
6673,8309,1728,1542085200.0
6674,8865,639,1542085200.0
6675,8866,2035,1542085200.0
6676,2702,1622,1542085200.0
6677,6227,1069,1542085200.0
6678,1439,2429,1542085200.0
6679,7135,1648,1542085200.0
6680,8868,1566,1542085200.0
6681,8871,1490,1542171600.0
6682,4010,2100,1542171600.0
6683,5251,1462,1542171600.0
6684,3019,1632,1542171600.0
6685,8872,1593,1542171600.0
6686,3047,1813,1542171600.0
6687,3003,2579,1542171600.0
6688,245,2581,1542171600.0
6689,8877,282,1542171600.0
6690,4335,2461,1542171600.0
6691,8878,2582,1542171600.0
6692,358,2294,1542171600.0
6693,890,2583,1542171600.0
6694,4629,1668,1542171600.0
6695,8880,1930,1542171600.0
6696,8881,1478,1542171600.0
6697,8883,1520,1542171600.0
6698,3808,930,1542171600.0
6699,8884,1281,1542171600.0
6700,7168,1064,1542171600.0
6701,8885,621,1542171600.0
6702,727,2585,1542171600.0
6703,617,2557,1542171600.0
6704,8886,2586,1542171600.0
6705,8887,2587,1542171600.0
6706,4754,1279,1542171600.0
6707,8892,534,1542258000.0
6708,8533,1774,1542258000.0
6709,8893,2590,1542258000.0
6710,3100,1287,1542258000.0
6711,8894,1298,1542258000.0
6712,5234,2591,1542258000.0
6713,8895,2456,1542258000.0
6714,8897,1413,1542258000.0
6715,8899,2593,1542258000.0
6716,4042,1287,1542258000.0
6717,8900,2077,1542258000.0
6718,8902,1840,1542258000.0
6719,927,1788,1542258000.0
6720,8903,2239,1542258000.0
6721,5813,1549,1542258000.0
6722,2892,532,1542258000.0
6723,4429,2594,1542258000.0
6724,6875,2052,1542258000.0
6725,6246,2596,1542258000.0
6726,8760,2597,1542258000.0
6727,679,2029,1542258000.0
6728,6476,1507,1542258000.0
6729,8905,1594,1542258000.0
6730,8906,408,1542258000.0
6731,8907,624,1542258000.0
6732,8908,2054,1542258000.0
6733,4514,1654,1542344400.0
6734,2361,2599,1542344400.0
6735,8909,1449,1542344400.0
6736,2929,2600,1542344400.0
6737,6660,2314,1542344400.0
6738,1795,2601,1542344400.0
6739,80,2139,1542344400.0
6740,8912,1508,1542344400.0
6741,8913,1798,1542344400.0
6742,8830,2602,1542344400.0
6743,1078,1830,1542344400.0
6744,6985,2603,1542344400.0
6745,5528,2417,1542344400.0
6746,2121,2604,1542344400.0
6747,8915,2605,1542344400.0
6748,5131,1529,1542344400.0
6749,8248,924,1542344400.0
6750,6732,2294,1542344400.0
6751,8794,1453,1542344400.0
6752,3690,1836,1542344400.0
6753,8918,1462,1542344400.0
6754,8919,2607,1542344400.0
6755,7957,2609,1542344400.0
6756,2600,2610,1542344400.0
6757,6853,2611,1542344400.0
6758,3955,2210,1542344400.0
6759,8924,2612,1542344400.0
6760,8925,2029,1542344400.0
6761,2841,2614,1542344400.0
6762,5619,1773,1542344400.0
6763,8927,2457,1542344400.0
6764,4677,2616,1542344400.0
6765,8928,2617,1542344400.0
6766,5582,440,1542344400.0
6767,4198,1162,1542344400.0
6768,6104,2619,1542344400.0
6769,8930,1881,1542344400.0
6770,8931,2354,1542344400.0
6771,8932,2559,1542344400.0
6772,8935,2367,1542430800.0
6773,6415,1491,1542430800.0
6774,8936,1571,1542430800.0
6775,8937,2620,1542430800.0
6776,8939,895,1542430800.0
6777,8940,1248,1542430800.0
6778,7525,1982,1542430800.0
6779,2091,1500,1542430800.0
6780,8941,2074,1542430800.0
6781,8942,1546,1542430800.0
6782,2873,1975,1542430800.0
6783,1521,2622,1542430800.0
6784,2556,2623,1542430800.0
6785,8944,1178,1542430800.0
6786,1161,2624,1542430800.0
6787,1074,2158,1542430800.0
6788,1658,2625,1542430800.0
6789,1695,1591,1542430800.0
6790,7900,1576,1542430800.0
6791,8946,1198,1542430800.0
6792,8725,1585,1542430800.0
6793,7129,2626,1542430800.0
6794,6436,2627,1542430800.0
6795,8948,1353,1542430800.0
6796,8951,1660,1542430800.0
6797,8952,854,1542430800.0
6798,7374,1506,1542430800.0
6799,1883,977,1542430800.0
6800,3160,759,1542430800.0
6801,1767,1966,1542430800.0
6802,5088,2117,1542430800.0
6803,6378,2377,1542430800.0
6804,7265,2630,1542430800.0
6805,8954,1798,1542517200.0
6806,8955,1973,1542517200.0
6807,8468,1818,1542517200.0
6808,5896,1668,1542517200.0
6809,4659,1868,1542517200.0
6810,7158,1798,1542517200.0
6811,3248,2631,1542517200.0
6812,8956,575,1542517200.0
6813,8957,1499,1542517200.0
6814,8747,1648,1542517200.0
6815,6630,1764,1542517200.0
6816,8958,1093,1542517200.0
6817,8959,2408,1542517200.0
6818,8960,2442,1542517200.0
6819,8961,2468,1542517200.0
6820,8962,1287,1542517200.0
6821,713,1382,1542517200.0
6822,8608,2632,1542517200.0
6823,144,2633,1542517200.0
6824,8963,2634,1542517200.0
